retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
bge-large,What is the family name of Mr. Banister?,,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Banister,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109', 'TheMusicalWorld_1843-029.txt_p263', 'DwightSJournalOfMusic_1868-012.txt_p37']","['tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.', 'Signed) VT. J. Banister 15, Als leahani Terrace, Noy 28, 1839, “oS rT have given vour First Strings a fair trial, having riuted soles im public with thea: and ae happy to say t fined thom deve ry Way answer .our de ciiption, being very clear aud brilliant in tone, and likely to resist the dl effects so often produced by heated rooms. ba conclusion, P bey to say, thatitis ty intention to contiite the urcof them, ‘and will do alliu nmiy power to recommend them ta iiy friends.', '> pluteeracy, for they are dé: udedly a-component j part of the fashionable world. “All, the young sprigs of the nobility of the gold-bag, tlic barons of the pr ice-eurrent ‘lists, the. ‘cotton “lords, who patronize music, “because itis an article of luxu-_ ry, and because a party is. kept together by music bettér than by anything else—all_ ‘those. “people who flock to wherever ‘the nobility.is assembled, all such peopic belong to the fashionable “world. - The artist. must learn to distinguish.; he must not-| confound the plutocrats. who would play ‘the Me, crenas with the rich merchant, who, after having 214"" Deen actively employed in business all day seeks, I in the evening, to derive from music .excitement and recreation for himself and family—a man of this description belongs:to the middle classes“but all those who have been piteb-forked upwards, the successful building speculators, who . would now pass, like others, for political personages, the boid gamblers of the stock exchange, and even the half-learned, who, thanks ‘toa rch marriage, have suddenly come into money, and.']",Banister,NIL,person,Q19757594,Q19757594,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Rachel?,,"Rachel would proceed to London in the month of June, and play at the St. James’s Theatre.",Rachel,"['TheMusicalWorld_1844-006.txt_p145', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p15', 'TheMusicalTimes_1876-397.txt_p858']","['Mp.ue. Racuet.—The English papers have erroneously stated that Mdlle. Rachel would proceed to London in the month of June, and play at the St. James’s Theatre.', 'will say such assistance would give an impulse, the effects of which are likely ___ to be beneficial beyond all possibility of calculation. And I will even go further, and pronounce that to turn the whole current of noble patronage towards a foreign theatre, is.a disgrace to the British aristocracy. I confidently believe that even were a far less sum appropriated to the establishment and encouragement of an English Opera-house, than is lavished at the King’s Theatre, the British public might enjoy quite as fine a musical entertainment. Seven years, under. judicious management, would accomplish this. desirable purpose. As our theatres are conducted at present, the same perfection cannot be expected.', ""M8: OSGOOD begs to announce that she has made arrangements to stay in England until the Spring of next year, and requests that all communications respecting engage: ments may be addressed to 9, St. Luke's-road, Westbourne-park, W.""]",Racuet,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Mr. S.?,,"The boy was traced to Milan, but Mr. S. was deterred by the expence from prosecuting, and was compelled to sit down under.the loss of the. entire sum.",Mr. S.,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p459', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p916', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p399']","['The palm bh however must be allowed to Velluti, 1 both in respect to A ‘singular misfortune that attended Madame Schutz demands to be recorded as a caution to foreigners in England. At her arrival, Mr. S. engaged an Italian boy to wait upon ‘them—and one night, whilst she was playing at the King’s Theatre, the young villain opened a writing desk .and carried off the contents, which amounted. in cash and bills to “upwards of: £500. The boy was traced to Milan, but Mr. S. was deterred by the expence from prosecuting, and was compelled to sit down under.the loss of the.', 'Upholsterers,Printers, KC. cecceceeeses 1,218 11 6 . . Military Guard, PoBalance, being the loss | Tieey and other Ex- on theSeason .... 7,075 5 Oj; penses .........- 742 0 1 £39,298 18 1 ""39,298 18 1 he total. number of persons who attended the theatre this season, was calculated to be 82,632.” Of the next season no detailed account is given, but the lessee states that he lost (which he attributes chiefly to the enormous rent charge of £10,000) upwards of five thousand pounds—the receipts being £41,508—the expenditure £46,876. He had also Mr. Chambers’ assurance that he should experience no loss from the rent should the season prove unsuccessful.', 'For not content with remunerating him according to his own estimate of his value, many of the Nobility and others have actually presented him with an increased gratuity, and one Nobleman (Lord A,) rewarded him for two nights with as many hundred - pounds. A rich Jew in the city, we are assured, presented him with shares in. one of the new-established companies, for one evening’s assistance, which the Signor afterwards sold for three hun_ dred pounds. Such are the anecdotes in circulation; and if something be allowed for exaggeration, there is still enough left.']","S. 

However, based on the context provided, it seems likely that ""Mr. S."" could be referring to ""Mr. S.,"" who is mentioned in relation to engaging an Italian boy to wait upon them. The full name of Mr. S. is not explicitly stated in the given sentence or context, so the family name cannot be determined with certainty. If you need a specific family name, more information is required.",NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Levassor?,,The exquisite drollery of Levassor and John Parry were highly relished.,Levassor,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p882', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p1021']","['tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.', ""mences with a brief retrospect of the affairs of the theatre from the year 1789, when the old house was destroyed by fire, and subsequently replaced by the. present beautiful structure, built by Novosielski in 1790, while under the management of Mr. Taylor. This relation affords our. author a vehicle for some pleasant anecdotes* of this curious character, who lived for the best part of his life in a state of perpetual litigation, imprisonment, and luxury—strange as the mixture may appear. We had opportunities of knowing much of the connections and habits of “The circumstance I am going tq mention may not be misplaced here, as illustrative of the character of Mr. 'I'aylor, one of the most. singular of mankind. A party of friends, with whom this humourist ‘had been dining, had, by well-timed. raillery, driven him to invite them to breakfast, on the morning of the day appointed for laying the foundation of the new theatre. Determined to enjoy a joke at the expense of his friends, and at the same time to be reimbursed for his breakfast, he wrote a note in the name of a comnion friend, to each of the gentlemen who had engaged themselves, to partake of his déjedner."", ""Goulding and D’Almaine. oe When we introduced to the knowledge of our sid the publication of the first of. this short series of the most popular ora* It is one of the airs in Mr. C.’s- Reminiscences of England, and his performance of it is more exquisite than can be described. , \x0c JUDAS MACCABBUS. (187 torios of Handel, which Messrs. Gouldingeand D’Almaine were about to put forth, we could not not but seize the opportunity it afforded us to convey a condensed view of the sublime and beautiful effects of the compositions which constitute the great glory of England. We now bring under notice the second of these scores—after The Messiah, the most known of Handel's works, because the oftenest performed.""]",Levassor,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Caffiaux?,,"only that the name of the author had been misprinted Caffiat, instead of Caffiaux.",Caffiaux,"['TheHarmonicon_1832-012.txt_p365', 'TheHarmonicon_1832-012.txt_p818', 'TheHarmonicon_1832-012.txt_p1271']","['could entertain no duubt that this was the prospectus of the very work in question. only that the name of the author had been misprinted Caffiat, instead of Caffiaux. Still, however, the work of M. Caffianx was as unknown as that of M. Caffiat; it appeared most probable that some circumstance or other had intervened to prevent the publication taking place, and it remained only to ascertain what had: been the fate of the manuscript.', 'could entertain no duubt that this was the prospectus of the very work in question. only that the name of the author had been misprinted Caffiat, instead of Caffiaux. Still, however, the work of M. Caffianx was as unknown as that of M. Caffiat; it appeared most probable that some circumstance or other had intervened to prevent the publication taking place, and it remained only to ascertain what had: been the fate of the manuscript.', 'could entertain no duubt that this was the prospectus of the very work in question. only that the name of the author had been misprinted Caffiat, instead of Caffiaux. Still, however, the work of M. Caffianx was as unknown as that of M. Caffiat; it appeared most probable that some circumstance or other had intervened to prevent the publication taking place, and it remained only to ascertain what had: been the fate of the manuscript.']",Caffiaux,NIL,person,Q62060678,Q62060678,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Zahn?,,"Zahn was a native of Rotenbourg sur le Tauber, in Franconia.",Zahn,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p271', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p213', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p280']","['‘Zahn was a native of Rotenbourg sur le Tauber, in Franconia.', 'People are apt to quote “ the German school” as authority in these cases. Now, Sir, who and what constitute the German _.school of vocal music ?—~Graun, Haydn, and Mozart, of the elder time, and their masses and operas; Weber, Spohr, and Mayerbeer, and cum multis aliis of the present day. The former were all studious of melody, and if melody be not the property that has VOL. VIII. NO. XX1X.—~1826. _E', 'the first Civilian of Germany, has seen ghosts in his castle. The German has inherited since Tacitus an incredible quantity of faith; thus every German before marriage courts his wife for three or four years ina public manner. If this were the case in France there would be no marriages; in Germany they are sel- dom given up. Agirl ‘of the higher classes takes her lover seri- ously to, task if he. does not believe in the magical balls of the “ Freyschutz.” ‘The Count de W***, a very distingished young Diplomatist, and an extremely handsome man, related in my presence, that he and his brother, about the age of seventeen, never failed to watch yearly on the night of the 9th of November, and .']",Zahn,NIL,person,Q21501981,Q21501981,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Dr. Barry?,,"Dr. Barry, in acknowledging the gift, said that he regarded it as an expression of unity and co - operation between the members of the choir and himself, and thanked the Society for so kind a mark of appreciation of his services.",Dr. Barry,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109', 'TheMusicalTimes_1876-402.txt_p26', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p213']","['tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.', 'A: CONTRALTO wishes for a Sunday ENGAGE-&° MENT in a Church or Chapel Choir. Address C., Messrs.', 'People are apt to quote “ the German school” as authority in these cases. Now, Sir, who and what constitute the German _.school of vocal music ?—~Graun, Haydn, and Mozart, of the elder time, and their masses and operas; Weber, Spohr, and Mayerbeer, and cum multis aliis of the present day. The former were all studious of melody, and if melody be not the property that has VOL. VIII. NO. XX1X.—~1826. _E']",Barry,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of S. Glover?,,"3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..",S. Glover,"['TheMusicalTimes_1876-397.txt_p377', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p651', 'TheMusicalTimes_1875-388.txt_p242']","['» 3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, &c. .', 'Chorus. thou. —_ | To Solo and Quartet. In my distress. . Marcello.', 'No. 3—SEVEN VOCAL DUETS.']",Glover,NIL,person,Q431274,Q431274,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Dr. Sullivan?,,"Meantime, we Believe that we are correct in asserting that Dr. Sullivan has resigned his post as Musical Director.",Dr. Sullivan,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p196', 'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p651', 'TheHarmonicon_1824-016.txt_p615']","['nerves. It has been asked in a Paris Journal if musicians are longer lived than other men, and what is the cause? I ‘may per= haps hereafter answer these questions. : . <x o ON THE ACTUAL STATE OF MUSIC IN ROME.', 'Chorus. thou. —_ | To Solo and Quartet. In my distress. . Marcello.', '-_ Salieri, the composer, is so seriously indisposed, that great doubts are entertained of his recovery. Age shows its weakening effects upon the bedy as well as unon the mind ; the general lot of humanity. Senectus ipsa est morbus.']",Sullivan,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Mr. Joseph Skeaf?,,", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.",Mr. Joseph Skeaf,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p758', 'DwightSJournalOfMusic_1875-006.txt_p244', 'TheMusicalTimes_1876-397.txt_p39']","['Sir George Smart Mr. Furstenau ist Coach _Dr. Kind soe Mr. Gosclien Mr. Kramer Mr. Burke mn 4 vd C. Kemble, Esq.', ""* . sy ‘ nett eit a tontinncninhlitmnrtebenahaunhitnsanltrniwninhmertsettmannmsest Danette ‘Beethoven Halland the system of associate -m embership , now in vogue.. °, With tut tawo'or three. exceptions the vote for ‘members of the “Board of Government was unanimons; the newlyelected president, Mr. Charles ©. Perkins, recciving the “entire -ballot forthe office, which was eighty. votes. The other gentlemen elected ‘are the following-named:. Vice President—George H. Chickering; Seeretary—A.. Parker Browne; Trearnrer--George W,.Palmer} Librarian —John HT: Stickney. . Directots—W. 0. Perkins: J.8.-Sawyer, R."", 'PRESIDENT: His Gracz THE DUKE OF BEAUFORT, K.G.']",Skeaf,NIL,person,Q108775963,,0,0,0,1,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Mr. T. Armstrong?,,", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.",Mr. T. Armstrong,"['TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p758', 'DwightSJournalOfMusic_1875-006.txt_p244', 'TheMusicalTimes_1876-397.txt_p39']","['Sir George Smart Mr. Furstenau ist Coach _Dr. Kind soe Mr. Gosclien Mr. Kramer Mr. Burke mn 4 vd C. Kemble, Esq.', ""* . sy ‘ nett eit a tontinncninhlitmnrtebenahaunhitnsanltrniwninhmertsettmannmsest Danette ‘Beethoven Halland the system of associate -m embership , now in vogue.. °, With tut tawo'or three. exceptions the vote for ‘members of the “Board of Government was unanimons; the newlyelected president, Mr. Charles ©. Perkins, recciving the “entire -ballot forthe office, which was eighty. votes. The other gentlemen elected ‘are the following-named:. Vice President—George H. Chickering; Seeretary—A.. Parker Browne; Trearnrer--George W,.Palmer} Librarian —John HT: Stickney. . Directots—W. 0. Perkins: J.8.-Sawyer, R."", 'PRESIDENT: His Gracz THE DUKE OF BEAUFORT, K.G.']",Armstrong,NIL,person,Q13627772,Q13627772,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Phillips?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",Phillips,"['TheMusicalWorld_1843-038.txt_p10', 'TheMusicalWorld_1843-038.txt_p95', 'TheMusicalWorld_1843-038.txt_p101']","['Miss Clara Novello —Mrs. Alfred Shaw Miss Rainforth—Mr. Braham—Mr. Phillips, and Mr. Bennett. In feeling, Braham is as much superior now, to any living vocalist, as he was in his best days—and his voice is really wonderful when we consider the labour and travel it has endured for half a century.', 'Quartetto.. Miss C. Novello, Miss Rainforth, Mr. Braham, and Mr. Bennett .‘‘ Mi manca la voce”.. (Mose in Egetto)', 'Quintet . Miss Rainforth, Mrs. A. Shaw, Mr. Braham, Mr. Bennett, and Mr. Phillips...... **Blow gentle gales’ Sir H. R. Bishop.']",Phillips,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Walton?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",Walton,"['TheMusicalWorld_1843-038.txt_p10', 'TheMusicalWorld_1843-038.txt_p95', 'TheMusicalWorld_1843-038.txt_p101']","['Miss Clara Novello —Mrs. Alfred Shaw Miss Rainforth—Mr. Braham—Mr. Phillips, and Mr. Bennett. In feeling, Braham is as much superior now, to any living vocalist, as he was in his best days—and his voice is really wonderful when we consider the labour and travel it has endured for half a century.', 'Quartetto.. Miss C. Novello, Miss Rainforth, Mr. Braham, and Mr. Bennett .‘‘ Mi manca la voce”.. (Mose in Egetto)', 'Quintet . Miss Rainforth, Mrs. A. Shaw, Mr. Braham, Mr. Bennett, and Mr. Phillips...... **Blow gentle gales’ Sir H. R. Bishop.']",Walton,NIL,person,Q2547568,Q2547568,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of J. Isherwood?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",J. Isherwood,"['TheMusicalWorld_1843-038.txt_p10', 'TheMusicalWorld_1843-038.txt_p95', 'TheMusicalWorld_1843-038.txt_p101']","['Miss Clara Novello —Mrs. Alfred Shaw Miss Rainforth—Mr. Braham—Mr. Phillips, and Mr. Bennett. In feeling, Braham is as much superior now, to any living vocalist, as he was in his best days—and his voice is really wonderful when we consider the labour and travel it has endured for half a century.', 'Quartetto.. Miss C. Novello, Miss Rainforth, Mr. Braham, and Mr. Bennett .‘‘ Mi manca la voce”.. (Mose in Egetto)', 'Quintet . Miss Rainforth, Mrs. A. Shaw, Mr. Braham, Mr. Bennett, and Mr. Phillips...... **Blow gentle gales’ Sir H. R. Bishop.']",Isherwood,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Mr. Griffin?,,Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.,Mr. Griffin,"['TheHarmonicon_1824-016.txt_p512', 'TheHarmonicon_1824-016.txt_p1127', 'TheHarmonicon_1824-016.txt_p1742']","['Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.', 'Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.', 'Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.']",Griffin,NIL,person,Q1546592,,0,0,0,1,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Weisse?,,"Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin.",Weisse,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p270', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p260', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p263']","['Timmermann published some concertos and several solos and trios for the bassoon and violin. Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin. Meussel, in his lexicon, mentions him asa distin- guished performer on that instrument. o .', 'Richter Jean Frederick was born at Berlin, in 1789. He was bassoonist at the chapel of the Margrave Charles, at Berlin, in 1754, and was at first musician of the chamber to the Queen mother, who granted him a pension for life.', 'Rosenkron Nicholas, a distinguished player on the bassoon at Nuremburg. He was born in Laponia, and came in 1769 to Nuremburg, with his son Jena Daniel, then twelve years of age, who exhibited great promise on the violin, and d acquired much reputation. Schreder Jean Adam, Musician of the chamber and. of the chapel of the Duke of Mecklenburg Schwerin, was born at Son_ derhausen in 1712, He was distinguished for performing concertos on the flute and bassoon.. He died at Schwerin in 1770.']",Weisse,NIL,person,Q47514936,Q47514936,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Miss Minnie Curtis?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Minnie Curtis,"['TheMusicalTimes_1876-397.txt_p536', 'DwightSJournalOfMusic_1870-021.txt_p181', 'TheHarmonicon_1828-001.txt_p431']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', ""~¢Nliss Sterling has‘achieved these'ends. Her noble voice has attained its full power: ‘It has been thoroughly equalized, and now présents that. combination of ample power, cultivated refinement, and passion controlled. by intelligence. She has now, in addition to one of the finest voices ever heard, ani artistic style and finish hich fits her as well for the operatic stage as the concert-room, and we predict for her a brilliant success in both departmente. We believe thestage to be her true mission, and if she follows out the true instincts of her nature, America will have had the honor of giving to the world two of the finest contraltis Miss Adelaide Phillippe and Miss Nettie Sterling,'of the present century. ” , Devight s Sournal of asic."", 'Miss Paton was in excellent voice, and accompanied herself in two songs, which was the only use made of the piano-forte. Mozart’s beautiful duet, “Ah! Perdona,” was chastely and effectively sung by the same lady and Mr. Vaughan. Miss Childe made a successful débit. She possesses a good yoice, and we augur favourably of her future success. -M¢. A. Sapio has occasionally been heard made a considerable impression. Willman played. a concerto on the corno_bassetto, which was a most finished performance. Master Mawkes, & pupil of Spagnoletti, performed in a very brilliant manmer, on the violin, an air with variations, by Mayseder.']",Curtis,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Miss Adeline Payel?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Adeline Payel,"['TheMusicalTimes_1876-397.txt_p536', 'DwightSJournalOfMusic_1868-012.txt_p122', 'DwightSJournalOfMusic_1870-021.txt_p181']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', 'parents, both Italian, and both exercising. the | bration. After mass, the bridal party proceeded ‘same profession as herself, left Europe when she was scarcely a year old, and her first successes . were obtained in America, North and South, where she was already famous before she came to England. It has been justly said that while Europe has sent many famous dramatic singers to- America, in sending us Adelina Patti the New World has amply paid off its debt to the Old: Should we lose her now, we shall lose that which the Italian lyric stage can ill spare. *, Marriage of Mille. Patti.', ""~¢Nliss Sterling has‘achieved these'ends. Her noble voice has attained its full power: ‘It has been thoroughly equalized, and now présents that. combination of ample power, cultivated refinement, and passion controlled. by intelligence. She has now, in addition to one of the finest voices ever heard, ani artistic style and finish hich fits her as well for the operatic stage as the concert-room, and we predict for her a brilliant success in both departmente. We believe thestage to be her true mission, and if she follows out the true instincts of her nature, America will have had the honor of giving to the world two of the finest contraltis Miss Adelaide Phillippe and Miss Nettie Sterling,'of the present century. ” , Devight s Sournal of asic.""]",Payel,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Miss Kate Wild?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Kate Wild,"['TheMusicalTimes_1876-397.txt_p536', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p409', 'DwightSJournalOfMusic_1870-021.txt_p181']","['a large audience. The most noticeable features in the programme were Mr. Alfred Burnett’s solo on the violin, admirably played, and the pianoforte duets (Mr. J. Harrison and Mr. James Turle Lee). Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded. Messrs.', 'Song—Miss Goodall, newly arranged by—Hawes. Quartetto—Mr. W. Knyvett, Mr. Vaughan, Mr. Hawes, and Mr. J.B. Sale, with a double aceompaniment, Mr. Attwood and Sir George Smart—“ The harp’s wild notes. ”°— Altwood.', ""~¢Nliss Sterling has‘achieved these'ends. Her noble voice has attained its full power: ‘It has been thoroughly equalized, and now présents that. combination of ample power, cultivated refinement, and passion controlled. by intelligence. She has now, in addition to one of the finest voices ever heard, ani artistic style and finish hich fits her as well for the operatic stage as the concert-room, and we predict for her a brilliant success in both departmente. We believe thestage to be her true mission, and if she follows out the true instincts of her nature, America will have had the honor of giving to the world two of the finest contraltis Miss Adelaide Phillippe and Miss Nettie Sterling,'of the present century. ” , Devight s Sournal of asic.""]",Wild,NIL,person,,,0,0,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Annie Butterworth?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Annie Butterworth,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1873-366.txt_p10', 'DwightSJournalOfMusic_1873-016.txt_p189']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'ANDMADAME OTTO-ALVSLEBEN, . MISSES. JULIA WIGAN anp ADA JACKSON, MADAME PATEY ann MDLLE. ENRIQUEZ', ""Tf is'at once an artist and a family Geaclschaft, Al of the Wieck and Schumann representatives are th: re, who chance fo beat hand. But the Amphytrien is our hero of the violin. who would insist upon the mountain's coming to Mahomet. We are a dozen all-told. Three generations of that musical family of Dresden represented. A""]",Butterworth,NIL,person,Q16865227,Q16865227,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Hannah Edouard?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Hannah Edouard,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1873-366.txt_p10', 'DwightSJournalOfMusic_1868-012.txt_p106']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'ANDMADAME OTTO-ALVSLEBEN, . MISSES. JULIA WIGAN anp ADA JACKSON, MADAME PATEY ann MDLLE. ENRIQUEZ', ""ed by the fact of herbeingZquite as conversant ° with the. English language as with. her own. The:! evening, in-shart, was one series of triumphs, 1 Before these words are in type Mile. Patti will hive become a French marchioness : her martached to the Imperial Court of France, having eleven. o'clock, in- the “Catholic Chapel. of St.""]",Edouard,NIL,person,Q37018092,Q37018092,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
bge-large,What is the family name of Marietta Phillips?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Marietta Phillips,"['TheMusicalTimes_1876-402.txt_p480', 'TheMusicalTimes_1873-366.txt_p10', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p781']","['High CoMMENDATIONS (to those who have already received Bronze Medals.)—Singing: Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams. Pianoforte: Clara Cooper, Ellen Holmes, Isabel Thurgood.', 'ANDMADAME OTTO-ALVSLEBEN, . MISSES. JULIA WIGAN anp ADA JACKSON, MADAME PATEY ann MDLLE. ENRIQUEZ', '_ Phillips, and Mr. Braham.']",Phillips,NIL,person,Q2793828,Q2793828,1,1,0,0,NIL,0,0.9021739130434783,0.8469387755102041,0.8736842105263158
