retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
bge-large,What is the family name of Ramsay?,,"Ramsay's poetry, therefore, declined in popularity, even in Scotland, as taste and delicacy advanced; and.",Ramsay,"['TheHarmonicon_1828-001.txt_p295', 'TheHarmonicon_1828-001.txt_p707', 'TheHarmonicon_1828-001.txt_p1119']","['Ramsay was an acute observer of the character and manners of the Scottish peasantry, and has produced many pleasing and humorous sketches of the habits and sentiments peculiar to that race. His humour, indeed, is admirable ; and there is often considerable beauty in his pictures of pastoral life, with its feelings and affections, its joys and sorrows. But the feelings he paints are never very refined, nor the affections exalted—the joys are neither rapturous, nor the sorrows deep. Ramsay’s verses breathe a gentle and kind spirit, but little or no passion; and it is impossible to conceive that he could ever have experienced, in his own person, those emotions which are the life and soul of lyric poetry. There is, of course, plenty of love in his songs; but, whenever he writes naturally on the subject, as in his songs drawn from low and rural life, love is never depicted as a resistless and overwhelming passion, but as a mere sentiment, composed of a moderate degree of affection, much of that feeling which is generally considered both unfit and unworthy to* occupy a place in such descriptions,—and a large share of exceedingly cool werldly prudence. In another class of his songs, and a very numerous one, where, in despite of nature and education, he attempts to imitate the polite English song-writers of the time, his love is expressed, according to the fashion of the day, in tissues of commonplaces, conceits, and mythological allusions. His songs of this class, we do not hesitate to say, are almost destitute of merit; they are laboured, cold, and heartless, incapable of kindling a spark of sympathy, or touching a responsive chord, in any bosom. In respect to composition, he is very defective. His language is inelegant, flat, and prosaic; and his happiest thoughts are often marred by his clumsy and cumbrous phraseology. There is, besides, a degree of coarseness and indelicacy, both in his ideas and expressions, even in his most polished effusions, which is quite repugnant to the taste of the present time. Ramsay\'s poetry, therefore, declined in popularity, even in Scotland, as taste and delicacy advanced ; and. the want of better verses to the Scottish melodies was felt, and occasional attempts made to supply it, long before the task was so effectually accomplished by Burns. "" The period between the times of Ramsay and of Burns was_.an interval of downright sterility in songwriting, as in many other kinds of poetry. The luxuriance C', 'Ramsay was an acute observer of the character and manners of the Scottish peasantry, and has produced many pleasing and humorous sketches of the habits and sentiments peculiar to that race. His humour, indeed, is admirable ; and there is often considerable beauty in his pictures of pastoral life, with its feelings and affections, its joys and sorrows. But the feelings he paints are never very refined, nor the affections exalted—the joys are neither rapturous, nor the sorrows deep. Ramsay’s verses breathe a gentle and kind spirit, but little or no passion; and it is impossible to conceive that he could ever have experienced, in his own person, those emotions which are the life and soul of lyric poetry. There is, of course, plenty of love in his songs; but, whenever he writes naturally on the subject, as in his songs drawn from low and rural life, love is never depicted as a resistless and overwhelming passion, but as a mere sentiment, composed of a moderate degree of affection, much of that feeling which is generally considered both unfit and unworthy to* occupy a place in such descriptions,—and a large share of exceedingly cool werldly prudence. In another class of his songs, and a very numerous one, where, in despite of nature and education, he attempts to imitate the polite English song-writers of the time, his love is expressed, according to the fashion of the day, in tissues of commonplaces, conceits, and mythological allusions. His songs of this class, we do not hesitate to say, are almost destitute of merit; they are laboured, cold, and heartless, incapable of kindling a spark of sympathy, or touching a responsive chord, in any bosom. In respect to composition, he is very defective. His language is inelegant, flat, and prosaic; and his happiest thoughts are often marred by his clumsy and cumbrous phraseology. There is, besides, a degree of coarseness and indelicacy, both in his ideas and expressions, even in his most polished effusions, which is quite repugnant to the taste of the present time. Ramsay\'s poetry, therefore, declined in popularity, even in Scotland, as taste and delicacy advanced ; and. the want of better verses to the Scottish melodies was felt, and occasional attempts made to supply it, long before the task was so effectually accomplished by Burns. "" The period between the times of Ramsay and of Burns was_.an interval of downright sterility in songwriting, as in many other kinds of poetry. The luxuriance C', 'Ramsay was an acute observer of the character and manners of the Scottish peasantry, and has produced many pleasing and humorous sketches of the habits and sentiments peculiar to that race. His humour, indeed, is admirable ; and there is often considerable beauty in his pictures of pastoral life, with its feelings and affections, its joys and sorrows. But the feelings he paints are never very refined, nor the affections exalted—the joys are neither rapturous, nor the sorrows deep. Ramsay’s verses breathe a gentle and kind spirit, but little or no passion; and it is impossible to conceive that he could ever have experienced, in his own person, those emotions which are the life and soul of lyric poetry. There is, of course, plenty of love in his songs; but, whenever he writes naturally on the subject, as in his songs drawn from low and rural life, love is never depicted as a resistless and overwhelming passion, but as a mere sentiment, composed of a moderate degree of affection, much of that feeling which is generally considered both unfit and unworthy to* occupy a place in such descriptions,—and a large share of exceedingly cool werldly prudence. In another class of his songs, and a very numerous one, where, in despite of nature and education, he attempts to imitate the polite English song-writers of the time, his love is expressed, according to the fashion of the day, in tissues of commonplaces, conceits, and mythological allusions. His songs of this class, we do not hesitate to say, are almost destitute of merit; they are laboured, cold, and heartless, incapable of kindling a spark of sympathy, or touching a responsive chord, in any bosom. In respect to composition, he is very defective. His language is inelegant, flat, and prosaic; and his happiest thoughts are often marred by his clumsy and cumbrous phraseology. There is, besides, a degree of coarseness and indelicacy, both in his ideas and expressions, even in his most polished effusions, which is quite repugnant to the taste of the present time. Ramsay\'s poetry, therefore, declined in popularity, even in Scotland, as taste and delicacy advanced ; and. the want of better verses to the Scottish melodies was felt, and occasional attempts made to supply it, long before the task was so effectually accomplished by Burns. "" The period between the times of Ramsay and of Burns was_.an interval of downright sterility in songwriting, as in many other kinds of poetry. The luxuriance C']",Ramsay,Q654775,person,Q16881845,Q16881845,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Signer -Monari?,,"A committee of London gentlemen have issued a proposal for the representation of a series of ancient “Italian operas, to be given under the direction of “Signer -Monari",Signer -Monari,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p395', 'DwightSJournalOfMusic_1873-016.txt_p206', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p542']","['_ libretto, “Ugo Re @ Italia,” was. selected, and being of that intermediate species which is denominated demi-serious, it may be supposed to combine an extended gr ound-work. for the display \x0c PRIVATE CONCERTS IN LONDON. 995 of various power. The piece-was announced, but we have good reason to believe that up to a very late period of the season, only the melody of a portion of the first act had been actually written.', ""of all seasons after the present will. be devoted: to the foundatida ofa scholarship for English students of musi¢; “+ “The new season’ of M.: Gounod’s choir isto inelude five concerts: with, if possible, a full orchestra and: chorus. M. Gounod will, therefore, have the rare advantage of ‘presenting his works in their complete, form ; and. we ‘may expect to hear his new. music to ” Barbier's Jeanne D'Arc, his Messe ‘Solenneile, witha new offertory, his two symphonies, and numerous other examples of-his genius. However M.Gounod may have exercised the minds of the musical public lately, it is certain that all will join in. wishing success to the schéme now in hishands. A committee of London gentlemen have issued a proposal for the representation of a series of ancient “Italian operas, to be given under the direction of “Signer -Monari ‘Rocea, the spirited buffo singer."", 'the 15th of July. To complete the confusion Rossini, after the annunciation of his new opera of Ugo, Re d’ Italia, written expressly for the King’s Theatre of London, postpones its appearance till ‘ another season, on the ground of his anxiety to produce a work surpassing -all his former efforts, ix compliment to the te judgment of the English!!! To the original strength of the male part of the company, Signor Remorini has been the only addition, with the exception of the occasional appearance of Signor Begrez. His voice is a base, powerful and flexible, but uninteresting. Indeed. it very rarely happens that a singer of this description rises to any extra- ordinary popularity in the serious opera. Signor Remorini has obtained great praises abroad, but he was obscured here by the superior attention bestowed upon the introduction of Mad. Pasta, about the same time.']",Monari,Q3680460,person,Q37432462,Q37432462,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Sir Walter Scott?,,Sir Walter Scott appears in his usual energy and vigour.,Sir Walter Scott,"['TheMusicalWorld_1844-006.txt_p104', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p162']","['Tue BirtH-pDay oF Burns.—Mr.Templeton has most judiciously selected this interesting subject for didactic and lyrical illustrations. The character of the Scottish poet is full of matter interesting to the people of every land. His poetry has become deservedly universal, and all will listen with curiosity to the private habits of the man, and the peculiarity of his poetic temperament. Mr. Templeton gave an admirable selection of his songs, prefaced by anecdotic matter suggestive of the inner man. The lecturer states that he was born within a short distance of the bard’s homestead, and that his father had been the familiar friend of the poet. Un\x0c THE MUSICAL WORLD.', 'tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.', '_ Inthe country, thesame dispositions for novelty and: change prevail, and I know some whose boast it is, that in no county of Eng~ land,. Scotland, or Ireland can they be placed where they have not visiting acquaintances. Here however justice-business, field_ sports, the management of their estates,- and the arrangement of company and visits (for it:is no easy task to elect who shall meet and who shall come first and come last) occcupy the morning, that is till six .o’clock, dressing and dinner last till ten, then ‘some drawling amusement is.carried.on with neither eagerness nor relish for the rest of the evening. ‘Nonchalance, the nil admi‘rari, is the, distinguishing characteristic, and they who have laboured through the pursuits of the morning, lounge through the pastimes ‘( literally) of the evening. This is really no exaggeration. I have known the master of the house not able to snatch a glance at a newspaper even for a fortnight together, and to be. compelled nightly to write! his letters in the drawing-room or adjacent library, where the company were assembled, that he might be seex by his guests,:while fashionable men, half maudlin, half melancholy, but altogether stupid, lolled upon sofas or. dragged their slow length along’ from room to room.']",Scott,Q79025,person,Q12800811,Q12800811,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Gebauer Francois Réné?,,"Gebauer Francois Réné was born at Veisailles, i in 1775.",Gebauer Francois Réné,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p239', 'DwightSJournalOfMusic_1873-016.txt_p179', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p213']","['Gebauer Francois Réné was born at Veisailles, i in 1775. He .', 'Frrepricn Wirecx.—This much esteemed A/tmeister among piano. as well as singing teachers, the father of Mme. Clara Schumann, died at Loschwitz, his age. He seems to have died of age, and not of sickness. Born Ang. 18th, 1785, in Pretzsch, he was at first destined to Theolory, attended the school at Torgau, and in 1803 entered the University at Wittenberg, where he studied Theology until 1899, and at the same time zealously pursued the study of music (without a teacher), and practised on the harp, pianoforte, violin, horn and double-bass, -Failing of an appointment as preacher, he became a private instructor; for nine years he was thus dccupied in noble families, when he conceived the idea of establishing a musical instrument store in, Leipzig, with which he united an institu.', 'People are apt to quote “ the German school” as authority in these cases. Now, Sir, who and what constitute the German _.school of vocal music ?—~Graun, Haydn, and Mozart, of the elder time, and their masses and operas; Weber, Spohr, and Mayerbeer, and cum multis aliis of the present day. The former were all studious of melody, and if melody be not the property that has VOL. VIII. NO. XX1X.—~1826. _E']",Gebauer,Q96558,person,Q21449884,Q21449884,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Charles Ambrose?,,"Three Grand Sonatas for the Piano F orte, composed by Charles Ambrose eoeesereeeceens ee 104 XVI.",Charles Ambrose,"['TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p619', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p46', 'TheQuarterlyMusicalMagazineAndReview_1825-025.txt_p72']","['Three Grand Sonatas for the Piano Forte; “composed | by Charles Ambrose. Royal Harmonic Institution.', 'Maria Von Weber .....--+seseeeee ces ceccerscccce 102 XV. Three Grand Sonatas for the Piano F orte, composed by Charles Ambrose eoeesereeeceens ee 104 XVI. What is. Prayer; the Poetry by Montgomery ; the Music by . J. W. Holder, Mus. Bac. Oxon.', 'No. 1, Grand Trio for the Piano Forte, Viowms and Violoncello, composed by George Onslow, Op. 2 No. 2, Ditto. Op.27, . No. 3. Air with Variations for the Piano Forte. Op. 28 ..... 2 “ Audivi Vocem de Celo,” a Motet, composed on the lamented death of the Rev. T. Rennell, Vicar of Kensington, by Wm.']",Ambrose,Q5075106,person,,,0,0,0,0,QID,1,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Duke of Edinburgh?,,"the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.",Duke of Edinburgh,"['TheMusicalTimes_1876-397.txt_p525', 'TheMusicalTimes_1876-402.txt_p422', 'TheMusicalTimes_1875-388.txt_p398']","['WE are glad to find that, at the meeting in connection with the National Training School for Music, held at the Mansion House on the 23rd ult. the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music ; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one. Seeing that at the Royal Academy of Music every effort has been made to found free scholarships, that many already exist there, and that one more has just been presented to the Institution by Sir Francis Goldsmid, we are at a loss to understand why it was said by the Duke of Edinburgh that the “ modes of proceeding” in the two Academies are “ perfectly distinct.” With a firm reliance, however, that there is ample room in the metropolis for both schools, it is satisfactory to find that a bond of union has been established between them by the appointment of an artist, as Principal, at South Kensington, who has so deep an interest in the welfare of what may be termed the parent Institution in Tenterden Street.', 'Meantime, we hope that the eloquence of the Lord Mayor and other speakers at the Mansion House Meeting on the necessity of encouraging musical education in this country may draw attention to the strenuous exertions of_ the Committee of Management of the Royal Academy of Music, which have resulted in the building of a new Concert-room and the enlargement of those premises in Tenterden ‘Street around which cling some of the dearest recollections of the many professors who have received their education there; for if. two National Schools of Music are to be supported, it appears strange .indeed that not only aristocratic patronage but money influence should be exclusively bestowed upon one.', 'WE should like to ask those whe have interested themselves in a subject lately ventilated in our columns whether, in parliamentary language, they have had their “attention called” to a pamphlet, recently published, entitled ‘‘ Degrees and ‘degrees’.” If not, we can conscientiously recommend it for perusal. Considering, too, that candidates for degrees ought to know tolerably well how to proceed to acquire such an honour, what can the following advertisement mean which we copy from a contemporary, suppressing only the names and addresses: “ Gentlemen desiring to obtain a Degree in Theology, Law, Arts, Science, Literature, Philosophy, Music, Medicine or oF t ie xe Dentistry should apply to * THE BENEDICT TESTIMONIAL, A BRILLIANT assemblage of artists and amateurs, including His Royal Highness the Duke of Edinburgh, was gathered together in the saloon of Dudley House, Parkjane, on the afternoon of the 19th ult., the occasion being the presentation of a testimonal to Sir Julius Benedict, as a mark of respect not only for his exceptional artistic qualities, the proofs of which, both as an executant and a composer, have been so frequently displayed during a period of forty years in this country, but in acknowledgment of his genial disposition, and the generous aid he has invariably given to those who needed a helping hand at the commencement of their career. Earl Dudley, who had kindly granted the use of his house for the meeting, occupied the chair, and in presenting the testimonial made a most eloquent speech, in which he spoke in the highest terms of Sir Julius, and made many graceful allusions to the estimation he was held in by the most eminent artists, and the popularity obtained by his innumerable compositions, especially alluding to the honour conferred upon him by Her Majesty. Sir Julius Benedict, in returning thanks, said :— I cannot find adequate words to express the feelings that come upon me at thismoment. I cannot thank you sufficiently for this splendid testimonial which you and other friends have just presented to me under this hospitable roof by the hands of Lord Dudley. I wish I']",Windsor,Q158143,person,Q68241605;Q105181710;Q106072047,Q27235787,0,0,1,1,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Sir Julius Benedict?,,"the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one.",Sir Julius Benedict,"['TheMusicalTimes_1876-397.txt_p525', 'TheMusicalTimes_1875-388.txt_p398', 'TheMusicalTimes_1876-402.txt_p422']","['WE are glad to find that, at the meeting in connection with the National Training School for Music, held at the Mansion House on the 23rd ult. the Duke of Edinburgh publicly announced that there was no intention, in founding this Institution, of interfering with the operations of the Royal Academy of Music ; and that many other speakers, including Sir Julius Benedict, expressed their intention of supporting the new school as an ally, and not as a rival, of the older one. Seeing that at the Royal Academy of Music every effort has been made to found free scholarships, that many already exist there, and that one more has just been presented to the Institution by Sir Francis Goldsmid, we are at a loss to understand why it was said by the Duke of Edinburgh that the “ modes of proceeding” in the two Academies are “ perfectly distinct.” With a firm reliance, however, that there is ample room in the metropolis for both schools, it is satisfactory to find that a bond of union has been established between them by the appointment of an artist, as Principal, at South Kensington, who has so deep an interest in the welfare of what may be termed the parent Institution in Tenterden Street.', 'WE should like to ask those whe have interested themselves in a subject lately ventilated in our columns whether, in parliamentary language, they have had their “attention called” to a pamphlet, recently published, entitled ‘‘ Degrees and ‘degrees’.” If not, we can conscientiously recommend it for perusal. Considering, too, that candidates for degrees ought to know tolerably well how to proceed to acquire such an honour, what can the following advertisement mean which we copy from a contemporary, suppressing only the names and addresses: “ Gentlemen desiring to obtain a Degree in Theology, Law, Arts, Science, Literature, Philosophy, Music, Medicine or oF t ie xe Dentistry should apply to * THE BENEDICT TESTIMONIAL, A BRILLIANT assemblage of artists and amateurs, including His Royal Highness the Duke of Edinburgh, was gathered together in the saloon of Dudley House, Parkjane, on the afternoon of the 19th ult., the occasion being the presentation of a testimonal to Sir Julius Benedict, as a mark of respect not only for his exceptional artistic qualities, the proofs of which, both as an executant and a composer, have been so frequently displayed during a period of forty years in this country, but in acknowledgment of his genial disposition, and the generous aid he has invariably given to those who needed a helping hand at the commencement of their career. Earl Dudley, who had kindly granted the use of his house for the meeting, occupied the chair, and in presenting the testimonial made a most eloquent speech, in which he spoke in the highest terms of Sir Julius, and made many graceful allusions to the estimation he was held in by the most eminent artists, and the popularity obtained by his innumerable compositions, especially alluding to the honour conferred upon him by Her Majesty. Sir Julius Benedict, in returning thanks, said :— I cannot find adequate words to express the feelings that come upon me at thismoment. I cannot thank you sufficiently for this splendid testimonial which you and other friends have just presented to me under this hospitable roof by the hands of Lord Dudley. I wish I', 'Meantime, we hope that the eloquence of the Lord Mayor and other speakers at the Mansion House Meeting on the necessity of encouraging musical education in this country may draw attention to the strenuous exertions of_ the Committee of Management of the Royal Academy of Music, which have resulted in the building of a new Concert-room and the enlargement of those premises in Tenterden ‘Street around which cling some of the dearest recollections of the many professors who have received their education there; for if. two National Schools of Music are to be supported, it appears strange .indeed that not only aristocratic patronage but money influence should be exclusively bestowed upon one.']",Benedict,Q510435,person,Q15975432,Q15975432,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Mendelssohn?,,"The programme will contain a new piano - forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas.",Mendelssohn,"['TheMusicalWorld_1843-038.txt_p185', 'TheHarmonicon_1833-005.txt_p468', 'TheHarmonicon_1833-005.txt_p944']","['Society or BritisH Musicians.—The first Soirée of this excellent society will take place at the rooms of Messrs. Erat, 23, Berners Street. The programme will contain a new piano-forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas. A violin quartett by Potter, by Messrs. Patey, S. Jay, Hill, and Lucas.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.']",Mendelssohn,Q46096,person,Q41783627;Q47513887,Q41783627,0,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Bennett?,,"The programme will contain a new piano - forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas.",Bennett,"['TheMusicalWorld_1843-038.txt_p185', 'TheHarmonicon_1833-005.txt_p468', 'TheHarmonicon_1833-005.txt_p944']","['Society or BritisH Musicians.—The first Soirée of this excellent society will take place at the rooms of Messrs. Erat, 23, Berners Street. The programme will contain a new piano-forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas. A violin quartett by Potter, by Messrs. Patey, S. Jay, Hill, and Lucas.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.']",Bennett,Q201164,person,Q449411,Q449411,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Lucas?,,"The programme will contain a new piano - forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas.",Lucas,"['TheMusicalWorld_1843-038.txt_p185', 'TheHarmonicon_1833-005.txt_p468', 'TheHarmonicon_1833-005.txt_p944']","['Society or BritisH Musicians.—The first Soirée of this excellent society will take place at the rooms of Messrs. Erat, 23, Berners Street. The programme will contain a new piano-forte and violoncello sonata by Mendelssohn, to be performed by Bennett and Lucas. A violin quartett by Potter, by Messrs. Patey, S. Jay, Hill, and Lucas.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.', 'Concerto (MS.) Grand Piano-Forte, composed and played by Master Bennett, Pupil of Mr. Potter. Bennetr.']",Lucas,Q5080372,person,Q1873014,Q1873014,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Sir J. Goss?,,"Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.",Sir J. Goss,"['TheMusicalTimes_1876-397.txt_p41', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p758', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109']","['Sir JOHN GOSS. j..F. H. READ, Esq., J.P.', 'Sir George Smart Mr. Furstenau ist Coach _Dr. Kind soe Mr. Gosclien Mr. Kramer Mr. Burke mn 4 vd C. Kemble, Esq.', 'tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.']",Goss,Q345870,person,Q21492513,Q21492513,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of C. Steggall?,,"Sir J. Goss, Mus. D., Cantab., C. Steggall, Mus. D., Cantab., and the Principal.",C. Steggall,"['TheMusicalTimes_1876-397.txt_p41', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p758', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109']","['Sir JOHN GOSS. j..F. H. READ, Esq., J.P.', 'Sir George Smart Mr. Furstenau ist Coach _Dr. Kind soe Mr. Gosclien Mr. Kramer Mr. Burke mn 4 vd C. Kemble, Esq.', 'tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.']",Steggall,Q5082654,person,Q56245053,Q56245053,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Mahomet?,,who would insist upon the mountain's coming to Mahomet.,Mahomet,"['TheMusicalTimes_1876-397.txt_p571', 'TheQuarterlyMusicalMagazineAndReview_1826-029.txt_p109', 'TheMusicalWorld_1843-038.txt_p154']","['C) =. : ee te or CU Se y — Fd wind to se - ver; Shall I leave thee, shall leave thee for some oo — OH Fl Honeoo0o""«-”""”""7«""7-0-7-7-.""1—""—21.0”""-—--”-’N’”’""\'-rnr.’”@— ee]', 'tis called “song,” but might be a duet, as Capell conjectures, but by thesubsequent marginal direction “AJ” it is more likely to have been achorus. Sir John has made it aduet. The manner in which he_ uses these marginal directions, “‘ Reply’’ and. ‘‘ All,” is the curious part of the story. The first word he has introduced in the shape of a demand, and makes one voice utter “Reply, reply, reply,” in such a form, according to the supposition of Capell.', 'Perhaps he intends himself as the tribunal, to which I should decidedly object for more reasons than one. Pray do me the justice to insert this though feel certain of it from your undeviating fairness of proceeding.']",Mahomet,Q9458,person,,,0,0,0,0,QID,1,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Rubinstein?,,"’s performance of the first Allegro and Andante of Rubinstein’s Violin Concerto in G, at the third concert, was in every respect admirable.",Rubinstein,"['TheMusicalTimes_1875-388.txt_p421', 'DwightSJournalOfMusic_1873-016.txt_p189', 'TheMusicalTimes_1873-366.txt_p435']","['HERR WILHELM)’s performance of the first Allegro and Andante of Rubinstein’s Violin Concerto in G, at the third concert, was in every respect admirable. The composition, too, is highly interesting, the Allegro, especially, being a finely written movement and containing some most effective conversational passages between the solo instrument and the orchestra. The principal orchestral piece—Schumann’s Symphony in B flat, No. 4—was a welcome item in the rogramme, and was on the whole extremely well played.', ""Tf is'at once an artist and a family Geaclschaft, Al of the Wieck and Schumann representatives are th: re, who chance fo beat hand. But the Amphytrien is our hero of the violin. who would insist upon the mountain's coming to Mahomet. We are a dozen all-told. Three generations of that musical family of Dresden represented. A"", 'Seat. two movements of Mendelssohn’s Concerto in D minor, Miss Connolly, in the first movement of Schumann’s Concerto, in A minor (the last-named student receiving a , merited tribute of applause which the most expersed pianist might have envied), reflected such honour m thomselves and the Jnstitution as to werrant us in wéicipating the highest results in their fature. An excelpn rendering of the last two movements of Spohr’s ‘Duo Nan ,” in B minor, for two violins, by Messrs. Reed a Szezepanowski, was one of the most attractive features of the concert; and amongst the vocalists may be menHioned with warm commendation, Misses Beasley, Nessie ode, Jessie Jones, Mayfield, Llewellyn B , Messrs.']",Rubinstein,Q87567,person,Q24464021,Q24464021,1,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Mendelssohn?,,"T he programme was divided into two parts, the first being exclusively devoted to sacred music, the main feature of which was a selection from Mendelssohn’s Elijah.",Mendelssohn,"['TheMusicalTimes_1876-397.txt_p754', 'TheMusicalTimes_1876-397.txt_p706', 'TheMusicalTimes_1873-366.txt_p371']","['three vocal and instrumental pieces by various composers. The financial statement was as follows:—receipts, {60 4s.; expenditure, 68 1s. rod.; showing a deficiency of £7 rs. tod. A hearty vote of ks was accorded to the conductor and secretary for their services during the past year, and also to the chairman, after which the meeting ¢losed, and the members commenced their first practice from Mendelssohn’s Oratorio, Elijah. q: B.', 'Box, Wixts.—A very successful. Concert was given by the Choral Society on the 15th ult: The first part consisted of selections from Judas Maccabeus and the Messiah, the choruses being very satisfactorily given. The second part comprised glees, part songs (Mendelssohn), and some well rendered songs. Conductor, Mr.C. Hewlett; pianist, Mr. A. F. Perren.', '846, Moscheles accepted a post at the Leipsic atoire, but remained in England to conduct ever-memorable Birmingham Festival whereat ah” was first performed. The “two M.’s” thus brought together once more in the central town. We get a few glimpses of the pres for *‘ Elijah;”—how, for example, the ,was rehearsed at Moscheles’s house in er Place, and at the Hanover Square Rooms; ow the lady singers, as their habit is, “ gave elssohn some trouble; one finds fault with the fg, and insists upon its being transposed; Menhn resists with studied politeness,” &c. The performance was thus re¢torded by Moschéles is diary :—‘‘ August 26.—Mendelssohn achieved most brilliant triumph in this day’s performance lis ‘Elijah.’ In my opinion this work has more ss and more dramatic’ variety than ‘ St.']",Mendelssohn,Q46096,person,Q41783627;Q47513887,Q41783627,0,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
bge-large,What is the family name of Handel?,,"’s Pastoral Symphony in his Christmas Oratorio, and Handel’s piece of the same name in his Messiah,",Handel,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p532', 'TheHarmonicon_1824-016.txt_p739', 'TheHarmonicon_1824-016.txt_p1354']","['Pastoral Symphony. . Recit. There were shepherds. (Messiah.) |. — - Handel.', 'Selection from the Oratorio of Samson. Handel.', 'Selection from the Oratorio of Samson. Handel.']",Handel,Q7302,person,Q15730697;Q16276271,Q16276271,0,1,0,0,QID,0,0.9012875536480687,0.8490566037735849,0.8743927827897293
